Cliente_ID,Region,Zona,Deuda_Expuesta,Canal_Asignado,Prob_Incremental,Costo_Incurrido,Valor_Esperado_Neto
29537,Sur,urbano,620.56,Llamada,0.27627085936790874,1.5,169.94264448934942
29544,Centro,urbano,29.69,Control,0.0,0.0,0.0
29547,Lima,rural,115.98,Control,0.0,0.0,0.0
29551,Sur,urbano,607.36,Llamada,0.33789016984604836,1.5,203.72097355769594
29553,Norte,urbano,304.63,Control,0.0,0.0,0.0
29556,Sur,urbano,284.9,Control,0.0,0.0,0.0
29559,Sur,urbano,877.23,SMS,0.1785802946465216,0.2,156.45599187276815
29560,Sur,rural,412.21,Control,0.0,0.0,0.0
29563,Sur,rural,283.72,Control,0.0,0.0,0.0
29566,Centro,rural,587.38,Llamada,0.3228072394410398,1.5,188.11051630287795
29567,Norte,urbano,472.91,Control,0.0,0.0,0.0
29569,Sur,rural,1263.39,WhatsApp,0.3249906144732236,0.1,410.48989241932594
29577,Lima,urbano,187.63,Control,0.0,0.0,0.0
29583,Norte,urbano,68.94,Control,0.0,0.0,0.0
29584,Sur,urbano,285.25,Control,0.0,0.0,0.0
29585,Lima,rural,628.57,Control,0.0,0.0,0.0
29586,Norte,rural,1444.85,SMS,0.5927554566110523,0.2,856.2427214844789
29589,Lima,rural,343.63,Control,0.0,0.0,0.0
29590,Sur,rural,670.93,Llamada,0.24296845914993798,1.5,161.5148282974679
29595,Norte,urbano,219.09,Control,0.0,0.0,0.0
29596,Centro,urbano,1128.47,WhatsApp,0.21207171116115664,0.1,239.21656389403046
29598,Norte,urbano,78.42,Control,0.0,0.0,0.0
29601,Norte,urbano,80.21,Control,0.0,0.0,0.0
29604,Norte,urbano,379.54,Control,0.0,0.0,0.0
29609,Centro,urbano,477.04,Control,0.0,0.0,0.0
29613,Lima,urbano,170.64,Control,0.0,0.0,0.0
29624,Centro,rural,351.01,Control,0.0,0.0,0.0
29627,Centro,urbano,559.43,Llamada,0.38400532339907,1.5,213.3240980691417
29629,Norte,urbano,157.56,Control,0.0,0.0,0.0
29633,Lima,urbano,702.86,WhatsApp,0.38271372023169903,0.1,268.89416540205195
29635,Norte,urbano,472.67,SMS,0.32473879356214524,0.2,153.29428555301922
29636,Norte,rural,801.75,WhatsApp,0.33072433921393285,0.1,265.0582389647706
29649,Sur,urbano,372.38,Control,0.0,0.0,0.0
29652,Norte,rural,279.35,Control,0.0,0.0,0.0
29655,Lima,rural,684.23,Control,0.0,0.0,0.0
29657,Lima,urbano,760.67,SMS,0.45852415187657564,0.2,348.5855666079548
29658,Lima,urbano,584.86,SMS,0.23816301076066143,0.2,139.09201847348046
29659,Centro,urbano,369.81,SMS,0.4298665429922651,0.2,158.76894626396958
29668,Norte,urbano,1269.09,Control,0.0,0.0,0.0
29669,Norte,urbano,687.82,Llamada,0.2977480306695336,1.5,203.2970504551186
29671,Norte,rural,849.61,Control,0.0,0.0,0.0
29672,Sur,urbano,1285.15,WhatsApp,0.2812351000469485,0.1,361.3292888253359
29673,Sur,urbano,1041.2,WhatsApp,0.3059072147633508,0.1,318.41059201160084
29674,Norte,urbano,702.76,Llamada,0.2861905885125675,1.5,199.62329798309193
29676,Centro,urbano,1088.6,Llamada,0.4259244719770958,1.5,462.1613801942665
29682,Norte,rural,567.85,Control,0.0,0.0,0.0
29685,Lima,rural,349.36,Control,0.0,0.0,0.0
29686,Centro,urbano,649.59,WhatsApp,0.44815228355586467,0.1,291.01524187505413
29688,Centro,rural,303.65,Control,0.0,0.0,0.0
29695,Sur,urbano,736.29,WhatsApp,0.4031281837386457,0.1,296.7192504049274
29696,Lima,urbano,142.7,Control,0.0,0.0,0.0
29698,Lima,rural,541.36,Control,0.0,0.0,0.0
29700,Centro,rural,878.36,SMS,0.17242774115662413,0.2,151.2536307223324
29702,Norte,rural,792.28,WhatsApp,0.33296354836654085,0.1,263.70036009984295
29703,Norte,urbano,865.53,WhatsApp,0.2870203246801423,0.1,248.32470162040357
29708,Sur,urbano,2056.8900000000003,Llamada,0.5103258837514657,1.5,1048.1842070295525
29710,Norte,urbano,1329.36,WhatsApp,0.2333316247247446,0.1,310.08172864408647
29713,Norte,urbano,876.85,WhatsApp,0.4276317921306833,0.1,374.86893692978964
29715,Lima,urbano,895.96,SMS,0.21195566402907096,0.2,189.70379674348644
29719,Lima,urbano,552.86,Control,0.0,0.0,0.0
29729,Norte,urbano,211.05,Control,0.0,0.0,0.0
29735,Norte,rural,518.0,Control,0.0,0.0,0.0
29736,Centro,rural,309.08,Control,0.0,0.0,0.0
29745,Lima,urbano,1091.55,SMS,0.2655463977225525,0.2,289.6571704340522
29755,Norte,rural,612.37,SMS,0.24773842059963042,0.2,151.50757662259568
29768,Centro,urbano,697.17,Llamada,0.27246355315336623,1.5,188.45341535193234
29769,Sur,urbano,859.24,Llamada,0.26938720990552845,1.5,229.96826623922627
29774,Lima,rural,819.3,WhatsApp,0.43988873708683307,0.1,360.3008422952423
29781,Centro,urbano,116.24,Control,0.0,0.0,0.0
29785,Sur,urbano,266.45,Control,0.0,0.0,0.0
29788,Lima,rural,336.08,Control,0.0,0.0,0.0
29790,Lima,urbano,790.01,WhatsApp,0.38068604098868186,0.1,300.6457792414685
29791,Norte,urbano,240.75,Control,0.0,0.0,0.0
29797,Centro,urbano,743.26,WhatsApp,0.3975108737977979,0.1,295.3539320589513
29798,Lima,rural,232.94,Control,0.0,0.0,0.0
29799,Norte,rural,172.35,Control,0.0,0.0,0.0
29800,Norte,urbano,235.09,Control,0.0,0.0,0.0
29803,Sur,rural,956.4300000000001,Llamada,0.33452455103361,1.5,318.44931634507566
29805,Norte,urbano,266.93,Control,0.0,0.0,0.0
29807,Sur,urbano,559.27,SMS,0.33399904379171363,0.2,186.5956452213917
29809,Centro,urbano,584.96,SMS,0.3263070965530773,0.2,190.67659919968813
29813,Sur,urbano,182.69,Control,0.0,0.0,0.0
29814,Norte,urbano,569.53,SMS,0.3986983499439735,0.2,226.87067124359123
29824,Centro,rural,259.24,Control,0.0,0.0,0.0
29825,Lima,urbano,1090.79,SMS,0.25059512270342527,0.2,273.1466538936692
29829,Norte,urbano,282.94,Control,0.0,0.0,0.0
29832,Sur,urbano,1391.24,Llamada,0.3547823390645989,1.5,492.0873814002326
29835,Centro,urbano,68.48,Control,0.0,0.0,0.0
29837,Sur,urbano,405.54,Control,0.0,0.0,0.0
29849,Sur,urbano,134.63,Control,0.0,0.0,0.0
29852,Sur,urbano,591.52,Control,0.0,0.0,0.0
29853,Centro,urbano,104.44,Control,0.0,0.0,0.0
29855,Lima,rural,100.06,Control,0.0,0.0,0.0
29859,Lima,rural,563.04,SMS,0.2570144636669231,0.2,144.5094236230244
29860,Centro,urbano,118.28,Control,0.0,0.0,0.0
29865,Centro,urbano,450.41,Llamada,0.336648103203878,1.5,150.1296721640587
29867,Sur,urbano,892.64,WhatsApp,0.30274952831051594,0.1,270.1463389510989
29871,Lima,rural,39.96,Control,0.0,0.0,0.0
29873,Norte,rural,120.26,Control,0.0,0.0,0.0
29876,Norte,urbano,834.78,WhatsApp,0.38288127043097153,0.1,319.5216269303664
29877,Norte,urbano,203.24,Control,0.0,0.0,0.0
29880,Lima,urbano,634.12,Llamada,0.37428170332018723,1.5,235.83951370939712
29882,Sur,urbano,626.44,Llamada,0.3237089548060349,1.5,201.2842376486925
29886,Lima,urbano,896.26,WhatsApp,0.4441526223006881,0.1,397.9762292632147
29888,Centro,urbano,88.15,Control,0.0,0.0,0.0
29890,Lima,urbano,799.49,Llamada,0.3253894793693934,1.5,258.64563486103634
29894,Norte,urbano,454.28,Control,0.0,0.0,0.0
29896,Sur,urbano,205.2,Control,0.0,0.0,0.0
29913,Lima,urbano,551.71,Control,0.0,0.0,0.0
29918,Norte,urbano,319.77,Control,0.0,0.0,0.0
29919,Centro,urbano,270.9,Control,0.0,0.0,0.0
29927,Centro,rural,699.11,Llamada,0.3130056178790762,1.5,217.32535751544097
29929,Lima,rural,236.79,Control,0.0,0.0,0.0
29931,Lima,rural,1389.9,WhatsApp,0.4670175762860551,0.1,649.007729279988
29932,Lima,urbano,200.03,Control,0.0,0.0,0.0
29939,Norte,rural,607.02,WhatsApp,0.33686069331929713,0.1,204.38117805867975
29940,Norte,rural,409.59,Control,0.0,0.0,0.0
29949,Centro,rural,657.09,Llamada,0.34153374546204396,1.5,222.91840880565448
29954,Norte,rural,29.42,Control,0.0,0.0,0.0
29956,Lima,rural,412.37,Llamada,0.3340840650345417,1.5,136.26624589829396
29963,Lima,urbano,448.28,Llamada,0.30666358118652615,1.5,135.97115017429593
29965,Sur,urbano,537.42,Llamada,0.34701869549574804,1.5,184.9947873333249
29970,Centro,urbano,53.1,Control,0.0,0.0,0.0
29972,Lima,urbano,277.66,Control,0.0,0.0,0.0
29974,Lima,urbano,751.59,Llamada,0.20975557724315064,1.5,156.1501943001796
29978,Sur,rural,1055.31,SMS,0.36685948080136743,0.2,386.95047868449103
29980,Centro,urbano,538.79,Llamada,0.33137506830771346,1.5,177.04157305351293
29984,Sur,urbano,848.23,Llamada,0.3088812282180866,1.5,260.5023242114276
29985,Sur,urbano,775.81,WhatsApp,0.4121881658994123,0.1,319.67970098642303
29999,Sur,urbano,753.83,Llamada,0.3512097755768697,1.5,263.25246512311173
30004,Norte,urbano,166.17,Control,0.0,0.0,0.0
30010,Norte,rural,680.81,SMS,0.22454525456708302,0.2,152.67265476181578
30011,Centro,urbano,283.5,Control,0.0,0.0,0.0
30024,Sur,urbano,375.55,Control,0.0,0.0,0.0
30029,Lima,urbano,1343.17,Llamada,0.40685942500115746,1.5,544.9813738788047
30032,Lima,urbano,207.65,Control,0.0,0.0,0.0
30035,Norte,urbano,1006.13,SMS,0.28480703063713697,0.2,286.35289773494264
30036,Centro,rural,581.39,SMS,0.3258513536582513,0.2,189.24671850337072
30038,Lima,rural,180.98,Control,0.0,0.0,0.0
30039,Lima,urbano,488.95,Control,0.0,0.0,0.0
30042,Lima,urbano,395.19,Control,0.0,0.0,0.0
30045,Centro,rural,687.07,Control,0.0,0.0,0.0
30050,Norte,urbano,862.37,SMS,0.24544750070859156,0.2,211.4665611860681
30054,Centro,urbano,707.21,Llamada,0.3700096286018975,1.5,260.17450944354795
30055,Norte,urbano,1245.37,WhatsApp,0.41914770040934357,0.1,521.8939716587842
30057,Lima,urbano,856.72,Llamada,0.19169132446629128,1.5,162.72579149676108
30058,Lima,urbano,396.93,Control,0.0,0.0,0.0
30059,Lima,urbano,105.22,Control,0.0,0.0,0.0
30065,Sur,rural,769.72,Llamada,0.3130709893292319,1.5,239.47700190649638
30067,Sur,urbano,923.36,Llamada,0.2588918922559105,1.5,237.55041763341754
30073,Sur,rural,1106.66,Control,0.0,0.0,0.0
30074,Sur,urbano,495.27,Control,0.0,0.0,0.0
30077,Lima,rural,258.47,Control,0.0,0.0,0.0
30085,Norte,urbano,608.46,Llamada,0.34113330255138585,1.5,206.06596927041625
30086,Norte,urbano,1008.14,Control,0.0,0.0,0.0
30098,Lima,rural,657.65,Llamada,0.2833614578828489,1.5,184.85266277665556
30100,Sur,urbano,352.37,Llamada,0.47990627919322826,1.5,167.60457559931785
30103,Sur,urbano,38.05,Control,0.0,0.0,0.0
30107,Norte,urbano,325.23,Control,0.0,0.0,0.0
30109,Lima,rural,1267.6,WhatsApp,0.2064354041265698,0.1,261.57751827083985
30111,Norte,urbano,1002.06,WhatsApp,0.3370855635557336,0.1,337.67995981665837
30112,Lima,urbano,406.35,Control,0.0,0.0,0.0
30114,Lima,urbano,279.87,Control,0.0,0.0,0.0
30116,Lima,rural,689.33,Llamada,0.34632737702637234,1.5,237.23385080558927
30117,Lima,urbano,446.49,Llamada,0.33855469479553,1.5,149.6612856792562
30130,Centro,rural,801.26,Control,0.0,0.0,0.0
30131,Lima,urbano,737.34,SMS,0.4282479146228933,0.2,315.56431736804416
30141,Lima,rural,1229.56,WhatsApp,0.2568669165267404,0.1,315.73328588461885
30144,Sur,urbano,152.35,Control,0.0,0.0,0.0
30146,Norte,urbano,844.6,SMS,0.28138161195803657,0.2,237.45490945975772
30169,Lima,urbano,455.79,Llamada,0.34689943938345635,1.5,156.6132954765856
30171,Sur,urbano,807.85,SMS,0.22804437402191635,0.2,184.02564755360515
30181,Norte,urbano,522.67,Control,0.0,0.0,0.0
30190,Centro,urbano,611.41,SMS,0.3119795299299996,0.2,190.54740439450106
30209,Sur,urbano,803.99,WhatsApp,0.4796135419413591,0.1,385.50449158543324
30210,Norte,rural,590.97,Llamada,0.39534854440083134,1.5,232.13912928455932
30216,Sur,rural,898.47,Llamada,0.22464886107301996,1.5,200.34026220827624
30217,Sur,urbano,1373.52,Llamada,0.31954039874535667,1.5,437.3951284847223
30219,Centro,urbano,611.68,Control,0.0,0.0,0.0
30223,Norte,rural,917.5,Llamada,0.3731903261951728,1.5,340.902124284071
30227,Norte,rural,210.17,Control,0.0,0.0,0.0
30231,Lima,rural,1001.78,WhatsApp,0.5129833807327681,0.1,513.7964911504723
30232,Norte,rural,183.15,Control,0.0,0.0,0.0
30234,Norte,urbano,338.07,Control,0.0,0.0,0.0
30237,Centro,rural,129.6,Control,0.0,0.0,0.0
30240,Lima,rural,834.08,WhatsApp,0.3653973077624577,0.1,304.67058645851074
30243,Sur,rural,396.99,Control,0.0,0.0,0.0
30245,Sur,rural,994.0,Llamada,0.19054677265504327,1.5,187.903492019113
30254,Norte,urbano,1246.83,Llamada,0.3076246347860993,1.5,382.0556233903522
30257,Lima,urbano,157.62,Control,0.0,0.0,0.0
30270,Norte,urbano,92.08,Control,0.0,0.0,0.0
30275,Norte,urbano,602.73,Llamada,0.22837617677254435,1.5,136.14917302611565
30276,Centro,urbano,238.3,Control,0.0,0.0,0.0
30277,Sur,urbano,527.99,Llamada,0.2931221424710047,1.5,153.2655600032658
30279,Sur,rural,245.37,Control,0.0,0.0,0.0
30285,Sur,urbano,629.82,SMS,0.36980432187197887,0.2,232.71015800140975
30289,Centro,rural,605.14,Llamada,0.2794228079508232,1.5,167.58991800336113
30298,Sur,rural,823.44,Llamada,0.45750922547794626,1.5,375.2313966275601
30302,Sur,urbano,663.04,SMS,0.25681170382982343,0.2,170.07643210732613
30304,Sur,urbano,507.15,Control,0.0,0.0,0.0
30306,Lima,urbano,1229.42,WhatsApp,0.4704533052406724,0.1,578.2847025289875
30312,Norte,urbano,380.13,Control,0.0,0.0,0.0
30314,Sur,urbano,680.31,Llamada,0.22963896930988065,1.5,154.7256872112049
30317,Lima,urbano,883.61,WhatsApp,0.3359368221731828,0.1,296.7371354404461
30327,Lima,urbano,531.52,WhatsApp,0.46834203580885125,0.1,248.83315887312062
30330,Norte,urbano,234.22,Control,0.0,0.0,0.0
30333,Sur,urbano,774.87,Llamada,0.3196397909226725,1.5,246.17928479225122
30341,Centro,urbano,724.16,WhatsApp,0.39547659653356826,0.1,286.28833214574877
30342,Sur,urbano,947.66,WhatsApp,0.30854247017829384,0.1,292.2933572891619
30344,Sur,urbano,836.55,WhatsApp,0.385376230919595,0.1,322.2864859757872
30346,Centro,rural,376.19,Control,0.0,0.0,0.0
30349,Sur,rural,792.57,WhatsApp,0.34608775467738967,0.1,274.19877172465874
30350,Centro,urbano,995.71,WhatsApp,0.34439144752341655,0.1,342.81400821354106
30359,Norte,urbano,650.69,Llamada,0.41493754390938387,1.5,268.495710446397
30364,Lima,urbano,105.61,Control,0.0,0.0,0.0
30366,Sur,urbano,86.94,Control,0.0,0.0,0.0
30369,Sur,urbano,648.08,Control,0.0,0.0,0.0
30381,Centro,urbano,377.87,Control,0.0,0.0,0.0
30382,Norte,urbano,301.11,Control,0.0,0.0,0.0
30387,Lima,rural,648.06,WhatsApp,0.4197387954655876,0.1,271.9159237894287
30391,Norte,urbano,1098.35,Llamada,0.18782439762112568,1.5,204.79692712716337
30394,Centro,urbano,256.66,Control,0.0,0.0,0.0
30401,Norte,urbano,1343.9299999999998,Llamada,0.5045910454494269,1.5,676.6350437108482
30403,Sur,urbano,205.67,Control,0.0,0.0,0.0
30409,Sur,rural,1089.27,Llamada,0.30717637164002487,1.5,333.0980063363299
30410,Norte,rural,236.47,Control,0.0,0.0,0.0
30412,Sur,urbano,105.1,Control,0.0,0.0,0.0
30415,Centro,urbano,1392.43,Control,0.0,0.0,0.0
30417,Sur,urbano,159.14,Control,0.0,0.0,0.0
30418,Lima,urbano,133.89,Control,0.0,0.0,0.0
30434,Sur,rural,778.79,Llamada,0.4181522526463767,1.5,324.15279283847167
30437,Centro,rural,401.34,Control,0.0,0.0,0.0
30443,Lima,rural,203.29,Control,0.0,0.0,0.0
30446,Lima,urbano,671.29,SMS,0.3181792271370263,0.2,213.39053338481438
30448,Norte,urbano,655.35,SMS,0.3424603534042039,0.2,224.23139260344504
30454,Centro,rural,114.78,Control,0.0,0.0,0.0
30459,Centro,urbano,88.27,Control,0.0,0.0,0.0
30461,Norte,urbano,307.44,Control,0.0,0.0,0.0
30467,Lima,rural,1082.56,Llamada,0.21806141137961504,1.5,234.56456150311604
30468,Centro,urbano,280.17,Control,0.0,0.0,0.0
30472,Norte,urbano,163.75,Control,0.0,0.0,0.0
30474,Norte,urbano,266.7,Control,0.0,0.0,0.0
30478,Lima,urbano,633.72,Llamada,0.303558646028252,1.5,190.87118516102387
30482,Lima,rural,648.33,Llamada,0.37245722789872476,1.5,239.97519456358023
30485,Centro,urbano,1097.92,Llamada,0.322577245969764,1.5,352.66400989512334
30487,Lima,rural,308.96,Control,0.0,0.0,0.0
30489,Norte,urbano,1121.34,SMS,0.23389168410619332,0.2,262.0721010556388
30492,Sur,urbano,409.63,Control,0.0,0.0,0.0
30494,Sur,urbano,398.98,Control,0.0,0.0,0.0
30497,Sur,urbano,960.13,Llamada,0.15457034631327615,1.5,146.90762660576584
30502,Lima,rural,756.68,Control,0.0,0.0,0.0
30507,Lima,rural,429.15,Control,0.0,0.0,0.0
30514,Norte,urbano,903.85,Llamada,0.3219881521947914,1.5,289.5289913612622
30516,Lima,rural,595.87,Llamada,0.3160470390807873,1.5,186.82294917706872
30525,Centro,rural,359.18,Control,0.0,0.0,0.0
30530,Centro,rural,624.7,SMS,0.291208003153231,0.2,181.7176395698234
30531,Centro,urbano,720.37,Llamada,0.37475070414950673,1.5,268.45916474818017
30534,Lima,urbano,511.61,SMS,0.33675544480698927,0.2,172.0874531177038
30536,Sur,urbano,163.12,Control,0.0,0.0,0.0
30538,Sur,rural,70.69,Control,0.0,0.0,0.0
30542,Lima,urbano,201.57,Control,0.0,0.0,0.0
30544,Lima,urbano,1060.58,WhatsApp,0.4639066734357179,0.1,491.91013971245366
30546,Lima,urbano,569.85,WhatsApp,0.488083470884678,0.1,278.03436588363377
30551,Centro,urbano,113.5,Control,0.0,0.0,0.0
30552,Sur,urbano,341.47,Control,0.0,0.0,0.0
30553,Norte,urbano,553.76,Llamada,0.2501088692524241,1.5,137.00028743722237
30554,Lima,urbano,878.48,WhatsApp,0.35238134558292966,0.1,309.45996446769203
30556,Sur,rural,992.57,WhatsApp,0.30450673062249173,0.1,302.14424561396663
30557,Centro,urbano,647.93,Llamada,0.2542594132950801,1.5,163.24230165628126
30562,Norte,rural,1769.33,SMS,0.5660924394332368,0.2,1001.4043358624089
30563,Norte,rural,520.34,Llamada,0.3031903525327949,1.5,156.2620680369145
30564,Sur,rural,192.09,Control,0.0,0.0,0.0
30566,Lima,urbano,33.13,Control,0.0,0.0,0.0
30567,Lima,rural,308.5,Control,0.0,0.0,0.0
30568,Centro,urbano,787.27,Llamada,0.3547971157552167,1.5,277.82112532060944
30577,Centro,urbano,512.09,SMS,0.29606802176909525,0.2,151.413473267736
30578,Lima,urbano,86.28,Control,0.0,0.0,0.0
30580,Lima,rural,419.85,Control,0.0,0.0,0.0
30582,Lima,urbano,204.22,Control,0.0,0.0,0.0
30585,Lima,rural,598.75,Control,0.0,0.0,0.0
30586,Lima,urbano,246.3,Control,0.0,0.0,0.0
30590,Centro,urbano,346.7,Control,0.0,0.0,0.0
30591,Sur,urbano,47.7,Control,0.0,0.0,0.0
30596,Sur,urbano,555.75,WhatsApp,0.42000805104694544,0.1,233.31947436933993
30599,Sur,urbano,268.68,Control,0.0,0.0,0.0
30605,Lima,urbano,771.46,SMS,0.3219089529431,0.2,248.13988083748396
30606,Lima,urbano,51.28,Control,0.0,0.0,0.0
30607,Norte,urbano,1437.6100000000001,SMS,0.23759632725955226,0.2,341.370856031605
30614,Centro,urbano,169.75,Control,0.0,0.0,0.0
30618,Norte,rural,225.46,Control,0.0,0.0,0.0
30619,Centro,urbano,434.35,Control,0.0,0.0,0.0
30622,Norte,urbano,196.44,Control,0.0,0.0,0.0
30627,Centro,urbano,1029.78,Control,0.0,0.0,0.0
30631,Centro,urbano,682.61,Llamada,0.29327146825088424,1.5,198.6900369427361
30641,Centro,urbano,390.75,Control,0.0,0.0,0.0
30642,Sur,rural,247.03,Control,0.0,0.0,0.0
30646,Centro,urbano,1227.03,Campo,0.2710414069257791,8.0,324.57593754013874
30648,Lima,urbano,439.62,Control,0.0,0.0,0.0
30650,Norte,rural,870.12,Llamada,0.2439792109936792,1.5,210.79119106982014
30654,Sur,urbano,1239.73,Llamada,0.45233480728855396,1.5,559.273030639839
30658,Lima,urbano,288.94,Control,0.0,0.0,0.0
30660,Sur,urbano,631.56,WhatsApp,0.3212720087156273,0.1,202.80254982444154
30661,Centro,urbano,559.2,Control,0.0,0.0,0.0
30663,Norte,urbano,580.51,Llamada,0.28202800637249,1.5,162.22007797929416
30665,Sur,urbano,1227.35,WhatsApp,0.4942108861442657,0.1,606.4697311091645
30668,Norte,urbano,786.06,WhatsApp,0.3794081090930112,0.1,298.1375382336523
30669,Lima,rural,500.47,Control,0.0,0.0,0.0
30676,Sur,urbano,717.8,Control,0.0,0.0,0.0
30680,Lima,rural,59.39,Control,0.0,0.0,0.0
30681,Centro,urbano,1206.25,WhatsApp,0.2997386366237463,0.1,361.45973042739394
30682,Lima,urbano,385.73,Llamada,0.4933709628771301,1.5,188.8079815105954
30683,Norte,urbano,502.63,Control,0.0,0.0,0.0
30684,Lima,urbano,356.42,Control,0.0,0.0,0.0
30687,Norte,urbano,486.01,Control,0.0,0.0,0.0
30689,Lima,urbano,378.62,Control,0.0,0.0,0.0
30690,Lima,urbano,535.24,Control,0.0,0.0,0.0
30696,Centro,urbano,638.81,SMS,0.32639154920891456,0.2,208.3021855501467
30698,Sur,rural,1078.77,Llamada,0.22914045050832132,1.5,245.6898437948618
30704,Lima,urbano,743.03,WhatsApp,0.43790457890195544,0.1,325.2762392615199
30705,Sur,rural,604.61,Control,0.0,0.0,0.0
30707,Centro,urbano,68.34,Control,0.0,0.0,0.0
30708,Sur,urbano,101.97,Control,0.0,0.0,0.0
30713,Sur,urbano,762.68,Control,0.0,0.0,0.0
30714,Centro,urbano,782.07,Control,0.0,0.0,0.0
30719,Centro,urbano,1083.44,SMS,0.21758128364650786,0.2,235.5362659539725
30727,Sur,urbano,94.77,Control,0.0,0.0,0.0
30728,Lima,rural,934.44,Llamada,0.17628501482103343,1.5,163.22776924936647
30734,Sur,urbano,131.36,Control,0.0,0.0,0.0
30739,Lima,urbano,671.88,Control,0.0,0.0,0.0
30740,Sur,urbano,322.33,Control,0.0,0.0,0.0
30743,Norte,rural,597.49,Control,0.0,0.0,0.0
30745,Centro,urbano,766.27,SMS,0.19913658645765248,0.2,152.39239210490538
30746,Norte,rural,940.44,Control,0.0,0.0,0.0
30748,Centro,rural,1012.47,Control,0.0,0.0,0.0
30752,Lima,urbano,838.25,Control,0.0,0.0,0.0
30753,Norte,urbano,571.58,SMS,0.2993764505495621,0.2,170.91759160511873
30754,Norte,urbano,584.02,Llamada,0.24688125544237668,1.5,142.68359080345684
30760,Lima,rural,1468.75,Llamada,0.22019154792280637,1.5,321.9063360116219
30765,Lima,urbano,837.34,WhatsApp,0.3841980251598159,0.1,321.6043743873202
30767,Lima,rural,229.29,Control,0.0,0.0,0.0
30768,Centro,urbano,440.15,Control,0.0,0.0,0.0
30771,Sur,urbano,223.05,Control,0.0,0.0,0.0
30774,Centro,urbano,132.29,Control,0.0,0.0,0.0
30780,Sur,rural,795.45,Llamada,0.2554080205298093,1.5,201.66430993043684
30782,Norte,rural,1017.32,Llamada,0.32815643021836227,1.5,332.34009958974434
30789,Sur,rural,900.86,WhatsApp,0.30755276019676675,0.1,276.96197955085927
30792,Norte,urbano,365.64,Control,0.0,0.0,0.0
30794,Lima,urbano,614.66,Control,0.0,0.0,0.0
30796,Lima,urbano,268.92,Control,0.0,0.0,0.0
30803,Lima,urbano,479.8,Control,0.0,0.0,0.0
30804,Norte,urbano,613.62,Llamada,0.3712106305726424,1.5,226.28226713198484
30805,Norte,urbano,536.68,SMS,0.4091868213363007,0.2,219.40238327476584
30810,Sur,urbano,172.32,Control,0.0,0.0,0.0
30814,Centro,urbano,146.0,Control,0.0,0.0,0.0
30819,Sur,rural,1155.87,WhatsApp,0.4665660985844558,0.1,539.1897563708148
30822,Centro,rural,492.65,SMS,0.2943114327382641,0.2,144.7925273385058
30824,Centro,urbano,530.18,Llamada,0.3058693676185391,1.5,160.66582132399705
30825,Lima,urbano,1580.55,Llamada,0.6029718585032829,1.5,951.5271709573639
30830,Norte,rural,1453.37,WhatsApp,0.4086796657477722,0.1,593.8627658078397
30836,Sur,urbano,944.55,WhatsApp,0.46996533297554915,0.1,443.8057552620549
30837,Lima,urbano,1160.49,WhatsApp,0.253030524447491,0.1,293.5393933160688
30840,Centro,rural,303.78,Control,0.0,0.0,0.0
30844,Sur,urbano,50.51,Control,0.0,0.0,0.0
30845,Centro,rural,486.16,Control,0.0,0.0,0.0
30847,Sur,urbano,100.09,Control,0.0,0.0,0.0
30849,Norte,rural,188.24,Control,0.0,0.0,0.0
30853,Lima,urbano,575.56,SMS,0.3353137081181301,0.2,192.79315784447095
30858,Lima,urbano,679.68,Llamada,0.28335456134812503,1.5,191.0904282570936
30864,Centro,rural,683.33,Llamada,0.35793402590714557,1.5,243.0870579231298
30871,Lima,rural,324.2,Control,0.0,0.0,0.0
30872,Centro,rural,1969.8,Campo,0.3275913441000482,8.0,637.2894296082749
30873,Sur,urbano,1071.67,WhatsApp,0.3136504114670112,0.1,336.02973645685194
30875,Lima,urbano,815.39,WhatsApp,0.2949981492494342,0.1,240.43854091649615
30880,Lima,urbano,1251.24,Llamada,0.21269510314581686,1.5,264.63262086017187
30881,Centro,rural,551.83,Control,0.0,0.0,0.0
30882,Sur,urbano,627.45,Llamada,0.4621566198026474,1.5,288.4801710951711
30884,Sur,urbano,262.17,Control,0.0,0.0,0.0
30889,Sur,rural,169.49,Control,0.0,0.0,0.0
30891,Norte,rural,390.09,Control,0.0,0.0,0.0
30894,Lima,urbano,112.33,Control,0.0,0.0,0.0
30896,Norte,rural,394.23,Control,0.0,0.0,0.0
30901,Lima,rural,969.7,Llamada,0.20948400092259511,1.5,201.6366356946405
30904,Centro,rural,931.1,Llamada,0.18224702572247198,1.5,168.19020565019366
30906,Centro,urbano,296.58,Control,0.0,0.0,0.0
30915,Lima,rural,1078.08,WhatsApp,0.2796587924451021,0.1,301.3945509592156
30919,Sur,urbano,754.76,Llamada,0.23607339581183323,1.5,176.67875622293926
30920,Sur,rural,594.26,Llamada,0.4131141187194154,1.5,243.9971961901998
30923,Sur,urbano,477.94,Control,0.0,0.0,0.0
30926,Sur,urbano,515.94,SMS,0.33534899292166065,0.2,172.81995940800164
30934,Sur,urbano,946.96,Control,0.0,0.0,0.0
30936,Norte,rural,1001.5,Campo,0.3697306502774848,8.0,362.28524625290106
30940,Centro,rural,608.08,SMS,0.34296967753512436,0.2,208.35300151555845
30941,Centro,urbano,902.85,SMS,0.29525319421526797,0.2,266.3693463972547
30942,Norte,urbano,699.9499999999999,Control,0.0,0.0,0.0
